Gene,Freq
Dynlt3,0.004
Bpnt2,0.004
Vtn,0.004
Dynlt2,0.004
Esrra,0.004
Gal,0.004
Ankrd29,0.004
Iftap,0.004
Cd160,0.004
S1pr5,0.004
Esrrb,0.004
Rbm33,0.004
Trmt9b,0.004
Rbm34,0.004
Rab22a,0.004
Rwdd3,0.004
Lsp1,0.004
Tas2r1,0.004
Bdkrb1,0.004
Prss42p,0.004
Smad9,0.004
Fn3krp,0.004
Tmem171,0.004
Or1n2,0.004
Thrsp,0.004
Borcs6,0.004
Rpp38,0.004
Prr23a,0.004
Taf7,0.004
Washc2a,0.004
Cfap36,0.004
Rpp30,0.004
Rbm41,0.004
Hoxd12,0.004
Hoxd11,0.004
Or1m1,0.004
Or1s1,0.004
Tmem165,0.004
Ankrd54,0.004
Smad6,0.004
Sys1,0.004
Krtap10-8,0.004
Krtap10-9,0.004
Esr2,0.004
Or1l3,0.004
Smad7,0.004
Krtap10-7,0.004
Or1l1,0.004
Krtap10-5,0.004
Cfhr1,0.004
Rbm4b,0.004
Lzts3,0.004
Tap1,0.004
Egfl6,0.004
Acmsd,0.004
Anapc16,0.004
Ccnl1,0.004
Adh5,0.004
Bcap29,0.004
Cdk5r1,0.004
Arr3,0.004
Trbv4-1,0.004
Ppp1r14c,0.004
Or2a14,0.004
Adh4,0.004
Ldhb,0.004
Ppp1r14d,0.004
Cdr2l,0.004
Chchd3,0.004
Seh1l,0.004
Pabir1,0.004
Nps,0.004
Tas2r13,0.004
Tas2r14,0.004
Cxcr5,0.004
Dhx40,0.004
Igkv1d-8,0.004
Ankrd20a1,0.004
Tas2r40,0.004
Tas2r42,0.004
Nme5,0.004
Pex11a,0.004
Pex11b,0.004
Ankle1,0.004
Gla,0.004
Ackr1,0.004
Akr7l,0.004
Nts,0.004
Syde2,0.004
Mgll,0.004
Arl6,0.004
Or2t2,0.004
Cxcl8,0.004
Dph3,0.004
Tuba4a,0.004
Lmod1,0.004
Ctdspl2,0.004
Or2w3,0.004
Grp,0.004
Ero1b,0.004
Glra4,0.004
Castor1,0.004
Linc01600,0.004
Tp53tg5,0.004
Ntsr1,0.004
Tead1,0.004
Bcl2l15,0.004
Ntsr2,0.004
Entrep1,0.004
Gpt,0.004
Klrc3,0.004
Gmeb2,0.004
Cplx3,0.004
Or2y1,0.004
Ppt2,0.004
Cplx1,0.004
Gp9,0.004
Ppp1r12c,0.004
Gp5,0.004
Snai3,0.004
Dmpk,0.004
Ackr3,0.004
Art1,0.004
Ackr4,0.004
Klhl35,0.004
Iglv4-60,0.004
C1galt1,0.004
Ccnd2,0.004
Klhl31,0.004
Adal,0.004
Ankmy2,0.004
Igkv3d-11,0.004
Pcbp3,0.004
Klhl36,0.004
Aunip,0.004
Bage2,0.004
Uqcr10,0.004
Acss2,0.004
Nubpl,0.004
Dmkn,0.004
Cybb,0.004
Cyba,0.004
Ndn,0.004
Ighv1-18,0.004
Ubbp4,0.004
Neurod4,0.004
Atp5f1e,0.004
Gcm1,0.004
Ndrg4,0.004
Cyp4f22,0.004
Ndrg3,0.004
Klhl10,0.004
Ct45a5,0.004
Nutm2g,0.004
Znf354b,0.004
Klhl13,0.004
C15orf40,0.004
Dnase1l2,0.004
Bcap31,0.004
Acsm4,0.004
Mier2,0.004
Rab39b,0.004
Myl10,0.004
Arsk,0.004
Zbed2,0.004
Nln,0.004
Acsl3,0.004
Agpat1,0.004
Acsl4,0.004
Myl11,0.004
Rcc2,0.004
Habp2,0.004
Tas2r39,0.004
Habp4,0.004
Cetn1,0.004
Defb123,0.004
Cetn3,0.004
Acsm6,0.004
Acsm1,0.004
Epn3,0.004
Metap2,0.004
C15orf32,0.004
Stard3nl,0.004
Kcnj12,0.004
Vsnl1,0.004
Kcnip1,0.004
Creld2,0.004
Or3a2,0.004
Or3a1,0.004
Kcnj11,0.004
Mrps35,0.004
Cstpp1,0.004
Nagpa,0.004
Chrna6,0.004
Or52e6,0.004
Rasl12,0.004
Fut1,0.004
Chst12,0.004
Galr2,0.004
Chrna7,0.004
Ric8a,0.004
Zxdb,0.004
Nolc1,0.004
Asf1a,0.004
Klhdc10,0.004
Sh3bp2,0.004
Sh3bp5,0.004
Ier2,0.004
Tysnd1,0.004
Or52e2,0.004
Gtf3c5,0.004
Eras,0.004
Slc25a6,0.004
Slc25a4,0.004
C1orf35,0.004
Prss27,0.004
Lmo3,0.004
Prss21,0.004
Lmo4,0.004
Chrnb3,0.004
Xxylt1,0.004
Fcgr3a,0.004
Chrnb2,0.004
Anxa4,0.004
Tesc,0.004
Ropn1l,0.004
Psen2,0.004
Wnt4,0.004
Igkv3-20,0.004
Tex13a,0.004
Galnt8,0.004
Xage5,0.004
Galnt9,0.004
Scarf1,0.004
Cyb5b,0.004
Or52j3,0.004
Bend4,0.004
Dok4,0.004
Calhm5,0.004
Calhm4,0.004
Snapc1,0.004
Hbg1,0.004
Niban3,0.004
Dok6,0.004
Fam163a,0.004
Trpv1,0.004
Sh2b2,0.004
Spata45,0.004
Srek1ip1,0.004
Spata46,0.004
Bend7,0.004
Galnt4,0.004
Fcgr1a,0.004
Dok7,0.004
Klhdc1,0.004
Clcn4,0.004
Spata33,0.004
Klhdc4,0.004
Fam131b,0.004
Cluap1,0.004
C1orf43,0.004
Fut9,0.004
Kif3a,0.004
Abhd18,0.004
Or52k1,0.004
Dusp12,0.004
Maip1,0.004
Dusp15,0.004
Agap7p,0.004
Ifna5,0.004
Naca2,0.004
Rgn,0.004
Slc44a5,0.004
Mrto4,0.004
Btbd1,0.004
Ifna4,0.004
Igfals,0.004
Slc44a1,0.004
Efhd1,0.004
Dusp29,0.004
Or52k2,0.004
Rexo2,0.004
Gpr78,0.004
Slc38a1,0.004
Or52l1,0.004
Repin1,0.004
Ap2m1,0.004
Dcaf11,0.004
Sh2d6,0.004
Krtap10-11,0.004
Klf8,0.004
Klf7,0.004
Gpr63,0.004
Ctage15,0.004
Impdh1,0.004
Hvcn1,0.004
Lrrc59,0.004
Lrrc56,0.004
C1orf21,0.004
Mpp4,0.004
Prph,0.004
Cst1,0.004
Nt5c,0.004
Ccl15,0.004
Slc38a8,0.004
Aoc1,0.004
Slc38a6,0.004
Brf2,0.004
Cst7,0.004
Isoc2,0.004
Ptn,0.004
Ccl21,0.004
Prnp,0.004
Cldn16,0.004
Prl,0.004
Hnrnph3,0.004
Cldn17,0.004
Hnrnph2,0.004
Cldn18,0.004
Hyls1,0.004
Phf10,0.004
Pgghg,0.004
Cldn25,0.004
Lrrc55,0.004
Gpr84,0.004
Cldn22,0.004
Sppl3,0.004
Gpr88,0.004
Gpr87,0.004
Snapc3,0.004
Wnt2,0.004
Nsmf,0.004
Agap4,0.004
Nomo3,0.004
Ttyh3,0.004
C18orf32,0.004
Psmc1,0.004
Psmc4,0.004
Psmc3,0.004
Mrpl15,0.004
Tmem68,0.004
Tmco6,0.004
Kif25,0.004
Tmem59,0.004
Akr1a1,0.004
Tlcd3b,0.004
Tmem61,0.004
Ido2,0.004
Sat2,0.004
Akr1c2,0.004
Kif1c,0.004
Trav14dv4,0.004
Nomo2,0.004
Tmem132e-dt,0.004
Hat1,0.004
Isg20l2,0.004
Tmem31,0.004
Mypop,0.004
Cldn8,0.004
Spanxn2,0.004
Cldn4,0.004
Ihh,0.004
Gdpgp1,0.004
Tmem89,0.004
Kif2c,0.004
Kcnmb2,0.004
Igkv3-11,0.004
Mrpl45,0.004
Mzt2a,0.004
Majin,0.004
Tmem37,0.004
Mrpl53,0.004
Stx18,0.004
Mrpl43,0.004
Mrpl47,0.004
Psmb2,0.004
Tdrp,0.004
Eipr1,0.004
Tmem52,0.004
Tmem44,0.004
Mrpl41,0.004
Mrpl32,0.004
Stx11,0.004
Mrpl50,0.004
Psma4,0.004
Psma2,0.004
Abtb1,0.004
Mrpl30,0.004
Got1l1,0.004
Dmac2,0.004
Mrpl24,0.004
Stx12,0.004
Mrpl55,0.004
Micb,0.004
Tsnax,0.004
Psmb6,0.004
Psmb4,0.004
Akr1c1,0.004
Kcnmb4,0.004
Faslg,0.004
Tepsin,0.004
Psmd5,0.004
Or52h1,0.004
Tefm,0.004
Pfdn6,0.004
Lnpk,0.004
Aasdhppt,0.004
Camkk1,0.004
Ramp3,0.004
Paqr4,0.004
Ctns,0.004
Paqr5,0.004
Ermn,0.004
Hnf1b,0.004
Mid2,0.004
Shtn1,0.004
Ppp1r3f,0.004
Ramp1,0.004
Scarb1,0.004
Hagh,0.004
Dclre1c,0.004
Gimap4,0.004
Ahcyl1,0.004
Scara3,0.004
Scara5,0.004
Slc30a5,0.004
Atg9b,0.004
Atad3a,0.004
Atad3c,0.004
Atp5mc2,0.004
Pla2g15,0.004
Trpt1,0.004
Or52i1,0.004
Calhm2,0.004
Plaat1,0.004
Ctse,0.004
Ctsh,0.004
Tmem91,0.004
Mtres1,0.004
Akr1b1,0.004
Kdelr1,0.004
Thumpd2,0.004
Ankrd18a,0.004
Tdo2,0.004
Psmd7,0.004
Psmd6,0.004
Spata21,0.004
Psmd9,0.004
Scn1b,0.004
Bpifb1,0.004
Eral1,0.004
Spata12,0.004
Kdelr3,0.004
Mcrip2,0.004
Cldn1,0.004
Spata19,0.004
Cldn2,0.004
Tmem95,0.004
Scn3b,0.004
Tspan9,0.004
Ctsa,0.004
Tspan8,0.004
Ctrc,0.004
Ptgdr2,0.004
Ctsv,0.004
Ifnl3,0.004
Ppp1r3c,0.004
Ctso,0.004
Gpr65,0.004
Oxtr,0.004
Serpinb2,0.004
Nfatc2ip,0.004
Fbxw2,0.004
Tmprss11a,0.004
Myeov,0.004
S100a13,0.004
Fbxw5,0.004
Fbxw4,0.004
Znf74,0.004
Egln1,0.004
Znf71,0.004
Ski,0.004
Tarbp2,0.004
Znf76,0.004
Flrt1,0.004
Cep70,0.004
Rhbdf1,0.004
Msh5,0.004
Rap1a,0.004
Hapln1,0.004
Ighv1or15-9,0.004
Hapln3,0.004
Sowahc,0.004
Rfxank,0.004
G6pc2,0.004
S100a14,0.004
Sp3,0.004
Nop10,0.004
Nkg7,0.004
Siva1,0.004
Serpini1,0.004
Or56b1,0.004
Prlhr,0.004
Egln2,0.004
Cep72,0.004
Prpf38b,0.004
Aifm1,0.004
Znf48,0.004
Shb,0.004
Rnf113a,0.004
Sfxn1,0.004
Aifm3,0.004
Sfxn3,0.004
Pea15,0.004
Trappc6a,0.004
Col10a1,0.004
Krtap1-3,0.004
Krtap1-1,0.004
Ppp2r2c,0.004
Ly6s-as1,0.004
Kat2b,0.004
Vcf2,0.004
Mmp26,0.004
Znf41,0.004
Etfdh,0.004
Abraxas1,0.004
Farsa,0.004
Mmp14,0.004
Fndc11,0.004
Gnptg,0.004
Hlf,0.004
Nr1d1,0.004
Serping1,0.004
Stoml3,0.004
Trub1,0.004
Trub2,0.004
Dus3l,0.004
Mapkap1,0.004
Galns,0.004
Cers4,0.004
Uap1l1,0.004
Cwf19l1,0.004
Fcrl1,0.004
Mrps17,0.004
Serpinb3,0.004
Ldhal6a,0.004
Itprip,0.004
Or51a7,0.004
Ap3s2,0.004
Rad18,0.004
Cyp26a1,0.004
Bst1,0.004
Spin1,0.004
Trim5,0.004
Gdap1l1,0.004
Igf2,0.004
Rab9b,0.004
Serpinb4,0.004
Alpi,0.004
Rac3,0.004
Or51a4,0.004
Nxf2b,0.004
Rab9a,0.004
Hook3,0.004
Prpf40b,0.004
Gab3,0.004
Krtap12-4,0.004
Rap2a,0.004
Tlcd4,0.004
Miox,0.004
Capza3,0.004
Micu1,0.004
Krtap12-1,0.004
Figla,0.004
Apobec3g,0.004
Tent5a,0.004
Rcbtb1,0.004
Msl1,0.004
Or56a3,0.004
Serpina3,0.004
Or51e1,0.004
Spin3,0.004
Msmp,0.004
Asb17,0.004
Fthl17,0.004
Necap1,0.004
Aplf,0.004
Igf2bp2-as1,0.004
Srp54,0.004
Serpina7,0.004
Serpina4,0.004
Lfng,0.004
Apobec3d,0.004
Or51f2,0.004
Fbxo4,0.004
Fbxo3,0.004
Chi3l1,0.004
Fbxo7,0.004
Fbxo9,0.004
Flywch1,0.004
Csrp3,0.004
Sdc3,0.004
Apoo,0.004
Apof,0.004
Apoe,0.004
Tnfsf18,0.004
Tent5c,0.004
Pgap2,0.004
Pgap3,0.004
Dixdc1,0.004
Tssc4,0.004
Bpgm,0.004
Krtap13-2,0.004
Lrrc15,0.004
Galnt12,0.004
Polr1g,0.004
Pus7l,0.004
Ccdc69,0.004
Mapre3,0.004
Lmf1,0.004
Rbm15b,0.004
Prim1,0.004
Polr2d,0.004
Polr2h,0.004
Prim2,0.004
Epdr1,0.004
Prss57,0.004
Ina,0.004
Cln8,0.004
Pthlh,0.004
Vamp3,0.004
Cln6,0.004
Clmp,0.004
Oard1,0.004
Tas1r1,0.004
Pgam5,0.004
Cnih3,0.004
Pgam4,0.004
Selenot,0.004
Vamp1,0.004
Vn1r1,0.004
Golga6d,0.004
Fate1,0.004
Tfec,0.004
Pgap6,0.004
Uts2r,0.004
Or52n2,0.004
Igkj4,0.004
Sh2d7,0.004
Uts2b,0.004
Ptov1,0.004
Uhmk1,0.004
Vsig8,0.004
Btn3a2,0.004
Myoz1,0.004
Vsig4,0.004
Myoz3,0.004
Vsig1,0.004
Zw10,0.004
Suclg1,0.004
Letm1,0.004
Or52n4,0.004
Igsf5,0.004
Tbcel,0.004
Tex264,0.004
Ccdc61,0.004
Npipb6,0.004
Lrrc24,0.004
Polr3h,0.004
Srsf12,0.004
Anp32b,0.004
Brs3,0.004
Iglc3,0.004
Tsc22d4,0.004
Cnppd1,0.004
Polr2m,0.004
Izumo1r,0.004
Frg1bp,0.004
Golga6b,0.004
Cks2,0.004
Ncapg,0.004
Dhrs2,0.004
Pglyrp4,0.004
Dhrs4,0.004
Hpn,0.004
Spry1,0.004
Neurl1,0.004
Slc30a10,0.004
Wscd2,0.004
Nyap2,0.004
Cep44,0.004
Cep19,0.004
Cysltr2,0.004
Rhbdl2,0.004
Camk2g,0.004
Dhrs1,0.004
Nr1h3,0.004
Trav23dv6,0.004
Epsti1,0.004
Pglyrp1,0.004
Znf18,0.004
Unc5a,0.004
Dhrsx,0.004
Sigirr,0.004
Sco1,0.004
Cldnd1,0.004
Hdhd2,0.004
Set,0.004
Pdzk1,0.004
Znf20,0.004
Znf22,0.004
Znf24,0.004
Lamp1,0.004
Selenoi,0.004
Rhbdl1,0.004
Mapk12,0.004
Golga6c,0.004
Pdlim7,0.004
Lin28a,0.004
Syndig1l,0.004
Atg16l2,0.004
Atg16l1,0.004
Pcdhgb7,0.004
Pym1,0.004
Maneal,0.004
Gpr31,0.004
Lrrc49,0.004
Gpr35,0.004
Pla2g2a,0.004
Ccdc32,0.004
Mapk13,0.004
Usp11,0.004
Usp42,0.004
Lrrc32,0.004
Gpr20,0.004
Gpr21,0.004
Lrrc34,0.004
Ckap4,0.004
Golga7b,0.004
Ccdc25,0.004
Agap5,0.004
Or4f15,0.004
Ifne,0.004
Ifnk,0.004
Exoc6b,0.004
Vash1,0.004
Iffo1,0.004
Mrpl34,0.004
Rps3a,0.004
Dnajb8,0.004
Dnajb4,0.004
Miga2,0.004
Tspan18,0.004
Cd248,0.004
Cd247,0.004
Nudt6,0.004
Mfsd2b,0.004
Or5b3,0.004
Dnajb9,0.004
Chst1,0.004
Ptk6,0.004
Slc25a22,0.004
Mgarp,0.004
Kctd12,0.004
Itm2a,0.004
Tatdn1,0.004
Nsun5,0.004
Kctd18,0.004
Nsun4,0.004
Fam9c,0.004
Or2t11,0.004
Rab40al,0.004
Coch,0.004
Anxa11,0.004
Nosip,0.004
Foxr2,0.004
Hand2,0.004
Knop1,0.004
Cxcl13,0.004
Fam228a,0.004
Cxcl17,0.004
C1ql1,0.004
Pbxip1,0.004
Spmip2,0.004
Tspan33,0.004
Dnajc2,0.004
Mep1b,0.004
Actbl2,0.004
Crlf1,0.004
H2az2,0.004
Frk,0.004
Ptf1a,0.004
Lck,0.004
C2orf15,0.004
Ypel5,0.004
Anxa10,0.004
Fam209b,0.004
Dmac2l,0.004
Cinp,0.004
Or4a5,0.004
Sphk1,0.004
Tnfaip8l3,0.004
Panx3,0.004
Agr2,0.004
Ankrd2,0.004
Aldh5a1,0.004
Vti1a,0.004
Klrk1,0.004
Gucd1,0.004
Ggtlc2,0.004
Ankrd7,0.004
Rem2,0.004
Il32,0.004
Fam221b,0.004
Hacd4,0.004
Panx1,0.004
Izumo1,0.004
Il37,0.004
Matcap2,0.004
Lxn,0.004
Mtmr10,0.004
Rps12,0.004
Oxgr1,0.004
Fos,0.004
Sorbs3,0.004
Wfdc2,0.004
Osgin1,0.004
Decr1,0.004
Kyat3,0.004
Kyat1,0.004
Ifit1,0.004
Hs6st1,0.004
Apbb3,0.004
Apbb1,0.004
Kiaa0513,0.004
Cd200,0.004
Efcc1,0.004
Glipr1,0.004
Il22,0.004
Cdin1,0.004
Dhrs13,0.004
Wfdc6,0.004
Vgll3,0.004
Dhrs11,0.004
Or4c3,0.004
Rps16,0.004
Rps19,0.004
Myg1,0.004
Mixl1,0.004
Crlf2,0.004
Osbpl2,0.004
Atic,0.004
Fst,0.004
Mdk,0.004
C19orf12,0.004
C19orf18,0.004
Lin52,0.004
Hla-drb1,0.004
Celf6,0.004
Lgmn,0.004
Cxcl12,0.004
C2orf76,0.004
C19orf48p,0.004
Gatd3,0.004
Mapk4,0.004
Mapk8,0.004
Rasd2,0.004
Or4k1,0.004
C12orf54,0.004
Cxcl10,0.004
C2orf68,0.004
Cyp21a2,0.004
Smpd2,0.004
Hoxc11,0.004
Samd8,0.004
Iqcf2,0.004
Slc46a1,0.004
Rimoc1,0.004
Drd2,0.004
Dlx5,0.004
Oprpn,0.004
Slc25a20,0.004
Or6t1,0.004
Upb1,0.004
C3orf18,0.004
C5orf15,0.004
Abt1,0.004
Drd5,0.004
Slc25a14,0.004
Vangl1,0.004
Ighv3-15,0.004
Ighv3-16,0.004
Prxl2b,0.004
Slc25a10,0.004
Osbpl9,0.004
Pydc2,0.004
Coa1,0.004
Aicda,0.004
Map3k10,0.004
Or7a17,0.004
Aktip,0.004
Chst9,0.004
Ndufaf3,0.004
Krtap5-9,0.004
Lin7b,0.004
Eif4ebp3,0.004
Cd276,0.004
Lix1,0.004
Maf,0.004
Chst7,0.004
Crppa,0.004
C2orf49,0.004
Six1,0.004
Fam180a,0.004
Megf11,0.004
Gpm6b,0.004
Or7a10,0.004
Slc25a46,0.004
Slc25a44,0.004
Pla2g12b,0.004
Ckap2l,0.004
Hycc2,0.004
Mon1a,0.004
Shc3,0.004
Atl1,0.004
Rnaseh2c,0.004
Kdm8,0.004
Or4c12,0.004
Or4c11,0.004
Wtip,0.004
Trbv6-6,0.004
Fam200c,0.004
Rft1,0.004
Trav8-4,0.004
Trav8-7,0.004
Ebag9,0.004
Foxo3,0.004
Adora3,0.004
Hhat,0.004
Map3k11,0.004
Spag11b,0.004
Dusp4,0.004
Adipoq,0.004
Cdc25c,0.004
Cpb1,0.004
Bcl2l1,0.004
Tpst1,0.004
Spmip9,0.004
Vegfd,0.004
Pasd1,0.004
Foxd4l3,0.004
Mtfr1,0.004
Cdh24,0.004
Lbx2,0.004
Gtpbp4,0.004
Gtpbp3,0.004
Chmp6,0.004
Ighv3-64,0.004
Foxd4l5,0.004
Cdh20,0.004
Xpa,0.004
Fam219a,0.004
Stradb,0.004
Rps4y1,0.004
Zdhhc16,0.004
Ap4m1,0.004
Ctps1,0.004
Fau,0.004
Rfc2,0.004
Plekhg7,0.004
Cenatac,0.004
Cib3,0.004
Coq9,0.004
Pon3,0.004
Gusb,0.004
Coq4,0.004
Tmem203,0.004
Rffl,0.004
Zbed10p,0.004
Rps20,0.004
P2ry6,0.004
C19orf73,0.004
Orm1,0.004
Igkv5-2,0.004
Lcat,0.004
Or5l1,0.004
Zscan2,0.004
Slc50a1,0.004
Olah,0.004
Cope,0.004
Zscan4,0.004
Catsper3,0.004
Gzmh,0.004
Sugt1,0.004
Coq3,0.004
Rgs19,0.004
Emc10,0.004
Hmox2,0.004
Tprg1,0.004
Fbp2,0.004
Angel2,0.004
Tgfbi,0.004
Mtfmt,0.004
Gdpd5,0.004
Fam187b,0.004
Hid1,0.004
Sall3,0.004
Matcap1,0.004
Ppp2ca,0.004
Ppp2cb,0.004
Lrrc75b,0.004
Tle3,0.004
Gltpd2,0.004
Zdhhc18,0.004
Tgfb2,0.004
Ilf2,0.004
Tamm41,0.004
Rpl7l1,0.004
Tle5,0.004
Ndufa13,0.004
Atat1,0.004
Aig1,0.004
E2f4,0.004
Nol7,0.004
Irf2bp2,0.004
Nucb2,0.004
Lpl,0.004
Aldh2,0.004
Hspb1,0.004
Terf2,0.004
Pip5kl1,0.004
Sdr9c7,0.004
Fam210a,0.004
Pbov1,0.004
Fbl,0.004
Taf9b,0.004
Atp1b3,0.004
Clasrp,0.004
Plekhf2,0.004
Sirpa,0.004
Ythdf3,0.004
Meiob,0.004
Atp1b4,0.004
Synj2bp,0.004
Nucb1,0.004
Tmem39a,0.004
Tmem39b,0.004
Or5m3,0.004
Angpt2,0.004
Magohb,0.004
Ccser2,0.004
Rabl3,0.004
Or5j2,0.004
Pou3f1,0.004
Hla-g,0.004
Tprx1,0.004
Map7d3,0.004
Gabarapl3,0.004
Setdb2,0.004
Map7d2,0.004
Or5i1,0.004
Samd13,0.004
Ikzf4,0.004
Gzf1,0.004
Ccr10,0.004
Rpusd2,0.004
Rubcnl,0.004
Krtap20-1,0.004
Fut11,0.004
Icam4,0.004
Kmt5a,0.004
Fut10,0.004
Il6r,0.004
Stard4,0.004
Sik1,0.004
Tmem263,0.004
Sh3rf3,0.004
Sh3rf2,0.004
Hs3st3a1,0.004
Nudt7,0.004
Mis18a,0.004
Ropn1,0.004
Or4d9,0.004
Cdca8,0.004
P3h4,0.004
Or4k15,0.004
Cdca4,0.004
Kiaa1958,0.004
Yod1,0.004
Mss51,0.004
Cd320,0.004
Cdca3,0.004
Or5k4,0.004
B3gnt8,0.004
Or5k2,0.004
Stard5,0.004
P3h3,0.004
Pmp22,0.004
Tmem241,0.004
Shoc2,0.004
Fcf1,0.004
Mlec,0.004
Lif,0.004
Mxd1,0.004
Lta,0.004
Khdc1,0.004
Ptcd1,0.004
Akt1s1,0.004
Krtap4-3,0.004
Fchsd2,0.004
Snrnp48,0.004
Kdsr,0.004
Tmem225,0.004
Dact3,0.004
Tafa2,0.004
P2rx4,0.004
Snta1,0.004
Grem2,0.004
Igfbpl1,0.004
P2rx5,0.004
Tprkb,0.004
Strn3,0.004
Ube2s,0.004
Ciao2a,0.004
Fam181b,0.004
Hemgn,0.004
C20orf144,0.004
Aldoc,0.004
Pcyt2,0.004
Cstf3,0.004
Tmem242,0.004
Dlk2,0.004
Krt1,0.004
Dhrs7b,0.004
Ifna16,0.004
Lim2,0.004
Kmt5c,0.004
Aldob,0.004
Nifk,0.004
Fam118a,0.004
Lin9,0.004
Tfap2e,0.004
Fam20a,0.004
Atp11c,0.004
Cstf1,0.004
Ube2a,0.004
Cst9l,0.004
Coro1a,0.004
Snrpe,0.004
Eif3i,0.004
Olfm1,0.004
Pcdhb17p,0.004
Inka1,0.004
Uba7,0.004
Acp1,0.004
Stac2,0.004
Or2a4,0.004
Sap30,0.004
Foxc2,0.004
Adprhl1,0.004
Themis,0.004
Ptx3,0.004
Coro7,0.004
Npnt,0.004
Cbll2,0.004
Aldh18a1,0.004
Rnf186,0.004
Rbm11,0.004
Manea,0.004
Tmem117,0.004
C4orf17,0.004
Tmem144,0.004
Ewsr1,0.004
Ankdd1a,0.004
Atox1,0.004
Foxf1,0.004
Trem1,0.004
Trmt13,0.004
Dnajc15,0.004
Pilrb,0.004
Acp2,0.004
Kifc3,0.004
Tdrd10,0.004
Pkd2l2,0.004
Ajm1,0.004
Xrcc6,0.004
Sfrp1,0.004
Wdr18,0.004
Pde4d,0.004
Tmem109,0.004
Kcnab3,0.004
Eif3j,0.004
Prdm8,0.004
Tmem135,0.004
Gde1,0.004
Gata5,0.004
Cnn1,0.004
Mpzl2,0.004
Rragb,0.004
Dnajc5b,0.004
Tmem104,0.004
Carhsp1,0.004
Tvp23c,0.004
Lysmd3,0.004
Wbp2,0.004
Or2a1,0.004
Ttc39c,0.004
Upp1,0.004
Pmepa1,0.004
Dsn1,0.004
Rbm12,0.004
Or7d2,0.004
Dpep2,0.004
Caln1,0.004
Lst1,0.004
Frmd5,0.004
Unc5cl,0.004
Fam3a,0.004
Amy1a,0.004
Rassf1,0.004
Atp6v1e2,0.004
Xkr6,0.004
Zc3h12b,0.004
S100a7,0.004
Plekhb1,0.004
Tac3,0.004
Lrit2,0.004
Wdr53,0.004
Ubfd1,0.004
Mogat3,0.004
Wdr54,0.004
Acadsb,0.004
Dnajc22,0.004
Xkr9,0.004
Bnip1,0.004
Jpt2,0.004
Wdr55,0.004
Or2c3,0.004
Ddit4l,0.004
Xkr8,0.004
Fsd1,0.004
Tmem139,0.004
Dnajc30,0.004
Eif2a,0.004
Cgrrf1,0.004
Dirc1,0.004
Tmem123,0.004
Sohlh1,0.004
Fkbp10,0.004
Smarcd2,0.004
Hykk,0.004
Sbspon,0.004
Dnajc12,0.004
Ephx4,0.004
Csnk1e,0.004
Ephx2,0.004
Cx3cr1,0.004
Atp6v1d,0.004
Csnk1d,0.004
Asic3,0.004
Trmt2b,0.004
Ptx4,0.004
Nt5c2,0.004
Phf23,0.004
Yju2b,0.004
Stap2,0.004
Mapkapk2,0.004
Stap1,0.004
Tmem14c,0.004
Dpep3,0.004
Suv39h2,0.004
Arpin-ap3s2,0.004
C4orf33,0.004
Atp6v1e1,0.004
Fam241b,0.004
Lrit3,0.004
Lratd2,0.004
Garin1a,0.004
Tmie,0.004
Xpnpep3,0.004
Eaf1,0.004
Ch25h,0.004
Or7a5,0.004
Cdc20,0.004
Sgtb,0.004
Prss45p,0.004
Tldc2,0.004
Spryd3,0.004
Sgpp2,0.004
Eeig2,0.004
Krtap6-3,0.004
C5orf58,0.004
Linc02875,0.004
Lypd6b,0.004
Mpo,0.004
Snrpb2,0.004
Mcemp1,0.004
Spon2,0.004
C3orf36,0.004
Prmt1,0.004
Zdhhc1,0.004
Large1,0.004
Slc14a2,0.004
Mrgprd,0.004
Atp6v0c,0.004
Xrra1,0.004
Linc02872,0.004
Nppb,0.004
Slfn12,0.004
Or6y1,0.004
Atxn10,0.004
Endou,0.004
Rnf175,0.004
Dhodh,0.004
Luc7l,0.004
Dclk3,0.004
Rlig1,0.004
Mpg,0.004
Tsg101,0.004
C4orf51,0.004
Atf1,0.004
Ifnar1,0.004
Pde7b,0.004
Prmt6,0.004
Ppm1f,0.004
Ltbr,0.004
Hexim2,0.004
Ppm1l,0.004
B3galt1,0.004
Sgta,0.004
Aspg,0.004
Myog,0.004
Cxadr,0.004
Acoxl,0.004
Rhoxf1,0.004
Qtrt2,0.004
Upk3a,0.004
Adra2c,0.004
Peli1,0.004
Ostc,0.004
Eif3g,0.004
Pgrmc2,0.004
Pgrmc1,0.004
Lyzl6,0.004
Foxh1,0.004
Bysl,0.004
Orc5,0.004
Lypd6,0.004
Mrgprf,0.004
Pi4k2b,0.004
Or2h1,0.004
Bloc1s6,0.004
Cbln2,0.004
Faah,0.004
Pdgfb,0.004
Map4k2,0.004
Cyb5r3,0.004
Orc4,0.004
Lilra5,0.004
Etv7,0.004
Bloc1s5,0.004
Gdi1,0.004
Lysmd2,0.004
Dbf4b,0.004
Engase,0.004
Ltb4r,0.004
Tmc3,0.004
Park7,0.004
Lcn2,0.004
Tvp23a,0.004
Prmt9,0.004
Nit1,0.004
Rbbp7,0.004
Rapsn,0.004
Or2g6,0.004
Prmt3,0.004
Rdh8,0.004
Ighv3-38,0.004
Atf5,0.004
Txnrd1,0.004
